date,open,high,low,close
2023-10-10,107.8828125,107.8828125,107.6953125,107.6953125
2023-10-11,107.78125,107.78125,107.75,107.75
2023-10-12,107.515625,107.53125,107.328125,107.328125
2023-10-13,107.546875,107.5625,107.546875,107.5625
2023-10-17,106.578125,106.59375,106.578125,106.5859375
2023-10-18,106.6015625,106.609375,106.3203125,106.375
2023-10-19,106.2265625,106.3515625,106.125,106.2421875
2023-10-20,106.6171875,106.71875,106.578125,106.65625
2023-10-23,106.6484375,106.921875,106.6484375,106.921875
2023-10-24,106.671875,106.8671875,106.671875,106.78125
2023-10-25,106.6328125,106.640625,106.34375,106.3828125
2023-10-26,106.640625,106.8984375,106.640625,106.8671875
2023-10-27,106.90625,107.046875,106.90625,107.0078125
2023-10-30,106.8203125,106.8515625,106.8203125,106.8515625
2023-10-31,106.765625,106.8984375,106.734375,106.7890625
2023-11-01,106.8984375,107.46875,106.8984375,107.296875
2023-11-02,107.7734375,107.7734375,107.5234375,107.5546875
2023-11-03,108.359375,108.3828125,108.015625,108.2265625
2023-11-06,107.90625,107.90625,107.6640625,107.6796875
2023-11-07,107.8515625,108.1015625,107.8203125,107.9921875
2023-11-08,107.96875,108.1171875,107.9375,108.0390625
2023-11-09,107.953125,107.953125,107.4609375,107.5390625
2023-11-10,107.7265625,107.7265625,107.296875,107.390625
2023-11-13,107.2265625,107.4609375,107.1484375,107.4140625
2023-11-14,108.375,108.53125,108.2734375,108.4921875
2023-11-15,108.1328125,108.1328125,107.9140625,108.0078125
2023-11-16,108.34375,108.515625,108.3203125,108.4453125
2023-11-17,108.359375,108.40625,108.2109375,108.3046875
2023-11-20,108.234375,108.40625,108.1796875,108.3515625
2023-11-21,108.453125,108.578125,108.328125,108.453125
2023-11-22,108.46875,108.5078125,108.203125,108.3359375
2023-11-24,108.109375,108.15625,108.046875,108.1171875
2023-11-27,108.234375,108.484375,108.1875,108.4453125
2023-11-28,108.4375,108.9765625,108.390625,108.9609375
2023-11-29,109.1953125,109.3828125,109.078125,109.265625
2023-11-30,108.9921875,109.0234375,108.796875,109.0078125
2023-12-01,108.890625,109.65625,108.8828125,109.65625
2023-12-04,109.2421875,109.40625,109.078125,109.2578125
2023-12-05,109.3359375,109.640625,109.296875,109.5703125
2023-12-06,109.609375,109.6875,109.46875,109.671875
2023-12-07,109.5390625,109.7421875,109.53125,109.546875
2023-12-08,109.1328125,109.2265625,108.9296875,109.046875
2023-12-11,108.875,109.0390625,108.78125,109.0234375
2023-12-12,108.9921875,109.171875,108.9375,109.125
2023-12-13,109.28125,110.3125,109.2109375,110.265625
2023-12-14,110.4921875,110.8046875,110.484375,110.5234375
2023-12-15,110.4453125,110.59375,110.3828125,110.4921875
2023-12-18,110.4375,110.4453125,110.2890625,110.390625
2023-12-19,110.359375,110.5078125,110.328125,110.359375
2023-12-20,110.5703125,110.7890625,110.4375,110.7578125
2023-12-21,110.875,110.9375,110.5625,110.640625
2023-12-22,110.75,110.7578125,110.5234375,110.6875
2023-12-26,110.5390625,110.6796875,110.53125,110.578125
2023-12-27,110.78125,111.046875,110.7265625,110.9921875
2023-12-28,110.859375,110.9296875,110.6875,110.78125
2023-12-29,110.609375,110.8671875,110.6015625,110.71875
2024-01-02,110.4140625,110.53125,110.375,110.4296875
2024-01-03,110.171875,110.5703125,110.109375,110.484375
2024-01-04,110.15625,110.2578125,110.1015625,110.1328125
2024-01-05,109.9375,110.4140625,109.8671875,110.0078125
2024-01-08,110.0390625,110.421875,110.0078125,110.1015625
2024-01-09,110.1171875,110.25,110.109375,110.1796875
2024-01-10,110.296875,110.34375,110.1015625,110.171875
2024-01-11,110.1953125,110.6015625,110.1328125,110.59375
2024-01-12,110.8359375,110.96875,110.671875,110.8359375
2024-01-16,110.578125,110.6953125,110.234375,110.390625
2024-01-17,110.0,110.015625,109.84375,109.9140625
2024-01-18,109.9375,109.9921875,109.8046875,109.8359375
2024-01-19,109.6953125,109.8125,109.5546875,109.7890625
2024-01-22,109.9140625,110.0,109.859375,109.8828125
2024-01-23,109.796875,109.84375,109.7265625,109.8359375
2024-01-24,110.046875,110.0625,109.6015625,109.625
2024-01-25,109.7890625,109.984375,109.7265625,109.9765625
2024-01-26,109.8046875,109.8125,109.6640625,109.7890625
2024-01-29,109.8984375,110.09375,109.859375,110.0078125
2024-01-30,110.09375,110.1484375,109.7734375,110.046875
2024-01-31,110.3046875,110.65625,110.15625,110.625
2024-02-01,110.71875,111.0,110.5390625,110.703125
2024-02-02,110.0,110.1171875,109.7578125,109.921875
2024-02-05,109.5390625,109.59375,109.28125,109.3515625
2024-02-06,109.421875,109.7578125,109.3984375,109.6640625
2024-02-07,109.5859375,109.8671875,109.5546875,109.5546875
2024-02-08,109.421875,109.4609375,109.296875,109.3359375
2024-02-09,109.1484375,109.25,109.140625,109.2421875
2024-02-12,109.2890625,109.3671875,109.1796875,109.234375
2024-02-13,108.71875,108.7734375,108.3671875,108.4296875
2024-02-14,108.546875,108.84375,108.546875,108.765625
2024-02-15,108.9609375,109.0234375,108.7578125,108.859375
2024-02-16,108.4140625,108.59375,108.390625,108.5703125
2024-02-20,108.75,108.8359375,108.6796875,108.6875
2024-02-21,108.734375,108.765625,108.4296875,108.453125
2024-02-22,108.34375,108.5078125,108.234375,108.328125
2024-02-23,108.328125,108.5546875,108.3203125,108.4921875
2024-02-26,108.46875,108.484375,108.265625,108.3671875
2024-02-27,108.3359375,108.4296875,108.234375,108.3125
2024-02-28,108.375,108.5625,108.359375,108.5546875
2024-02-29,108.53125,108.7109375,108.5,108.609375
2024-03-01,108.6640625,109.1171875,108.5078125,109.078125
2024-03-04,108.8359375,108.96875,108.796875,108.8359375
2024-03-05,109.09375,109.28125,109.0,109.1484375
2024-03-06,109.28125,109.4296875,109.1640625,109.2109375
2024-03-07,109.3359375,109.4140625,109.21875,109.375
2024-03-08,109.5859375,109.625,109.4296875,109.46875
2024-03-11,109.4296875,109.4375,109.2890625,109.34375
2024-03-12,109.15625,109.171875,108.9765625,109.03125
2024-03-13,108.9453125,108.984375,108.828125,108.890625
2024-03-14,108.59375,108.59375,108.390625,108.4140625
2024-03-15,108.28125,108.328125,108.203125,108.265625
2024-03-18,108.171875,108.2265625,108.0703125,108.1171875
2024-03-19,108.28125,108.390625,108.25,108.3515625
2024-03-20,108.3671875,108.7421875,108.3359375,108.640625
2024-03-21,108.640625,108.6953125,108.5,108.578125
2024-03-22,108.8359375,108.8671875,108.7734375,108.7890625
2024-03-25,108.75,108.7578125,108.59375,108.640625
2024-03-26,108.578125,108.7265625,108.5234375,108.6953125
2024-03-27,108.7421875,108.9140625,108.7265625,108.84375
2024-03-28,108.6640625,108.78125,108.6328125,108.7265625
2024-04-01,108.5234375,108.5234375,108.1171875,108.15625
2024-04-02,108.015625,108.171875,107.96875,108.1171875
2024-04-03,107.921875,108.234375,107.8671875,108.1875
2024-04-04,108.2734375,108.4140625,108.1171875,108.375
2024-04-05,108.0546875,108.234375,107.90625,108.0234375
2024-04-08,107.78125,107.8515625,107.6796875,107.7265625
2024-04-09,107.90625,108.015625,107.90625,107.9609375
2024-04-10,107.2109375,107.265625,106.8671875,106.90625
2024-04-11,107.0703125,107.1015625,106.8359375,106.8828125
2024-04-12,107.203125,107.3359375,107.125,107.2578125
2024-04-15,106.734375,106.9296875,106.5625,106.8203125
2024-04-16,106.640625,106.75,106.4609375,106.6484375
2024-04-17,106.7890625,106.9921875,106.7265625,106.921875
2024-04-18,106.8203125,106.8359375,106.5859375,106.6171875
2024-04-19,106.75,106.7890625,106.6328125,106.7421875
2024-04-22,106.640625,106.8046875,106.6328125,106.7265625
2024-04-23,106.640625,106.984375,106.6015625,106.8828125
2024-04-24,106.734375,106.7734375,106.6328125,106.71875
2024-04-25,106.34375,106.53125,106.3125,106.4609375
2024-04-26,106.5625,106.6640625,106.5234375,106.546875
2024-04-29,106.671875,106.7890625,106.625,106.7734375
2024-04-30,106.5078125,106.5859375,106.3984375,106.4140625
2024-05-01,106.59375,106.953125,106.3828125,106.8828125
2024-05-02,106.765625,107.09375,106.71875,107.0859375
2024-05-03,107.5546875,107.625,107.28125,107.4296875
2024-05-06,107.4140625,107.4765625,107.359375,107.421875
2024-05-07,107.5234375,107.6015625,107.4296875,107.453125
2024-05-08,107.3671875,107.4296875,107.3125,107.3359375
2024-05-09,107.3359375,107.5234375,107.3203125,107.5234375
2024-05-10,107.3671875,107.3828125,107.2578125,107.2734375
2024-05-13,107.421875,107.4296875,107.3046875,107.3515625
2024-05-14,107.453125,107.53125,107.3984375,107.5234375
2024-05-15,107.875,108.0078125,107.765625,107.953125
2024-05-16,107.875,107.875,107.71875,107.7578125
2024-05-17,107.6640625,107.71875,107.5390625,107.5625
2024-05-20,107.4921875,107.5234375,107.4375,107.5
2024-05-21,107.609375,107.640625,107.5546875,107.578125
2024-05-22,107.4140625,107.53125,107.40625,107.4140625
2024-05-23,107.4140625,107.4140625,107.046875,107.1640625
