date,open,high,low,close
2002-04-05,10246.0,10340.0,10222.0,10290.0
2002-04-08,10277.0,10280.0,10105.0,10268.0
2002-04-09,10290.0,10311.0,10205.0,10222.0
2002-04-10,10229.0,10399.0,10215.0,10383.0
2002-04-11,10378.0,10378.0,10158.0,10170.0
2002-04-12,10210.0,10240.0,10140.0,10194.0
2002-04-15,10196.0,10230.0,10068.0,10093.0
2002-04-16,10141.0,10344.0,10132.0,10304.0
2002-04-17,10309.0,10338.0,10185.0,10228.0
2002-04-18,10238.0,10272.0,10040.0,10175.0
2002-04-19,10140.0,10274.0,10140.0,10252.0
2002-04-22,10247.0,10263.0,10111.0,10135.0
2002-04-23,10148.0,10177.0,10065.0,10095.0
2002-04-24,10115.0,10161.0,10015.0,10020.0
2002-04-25,10015.0,10045.0,9919.0,10042.0
2002-04-26,10036.0,10077.0,9860.0,9865.0
2002-04-29,9907.0,9933.0,9806.0,9818.0
2002-04-30,9836.0,10003.0,9817.0,9930.0
2002-05-01,9963.0,10081.0,9820.0,10070.0
2002-05-02,10076.0,10114.0,10029.0,10090.0
2002-05-03,10074.0,10108.0,9920.0,9986.0
2002-05-06,10004.0,10018.0,9781.0,9790.0
2002-05-07,9800.0,9920.0,9790.0,9800.0
2002-05-08,9875.0,10148.0,9871.0,10115.0
2002-05-09,10127.0,10134.0,10008.0,10033.0
2002-05-10,9933.0,9933.0,9933.0,9930.0
2002-05-13,9938.0,10111.0,9915.0,10105.0
2002-05-14,10110.0,10297.0,10089.0,10291.0
2002-05-15,10291.0,10349.0,10220.0,10265.0
2002-05-16,10267.0,10319.0,10228.0,10293.0
2002-05-17,10333.0,10364.0,10256.0,10337.0
2002-05-20,10335.0,10335.0,10210.0,10240.0
2002-05-21,10232.0,10285.0,10087.0,10123.0
2002-05-22,10135.0,10159.0,10062.0,10152.0
2002-05-23,10127.0,10228.0,10086.0,10220.0
2002-05-24,10221.0,10245.0,10085.0,10093.0
2002-05-28,10125.0,10143.0,9965.0,10003.0
2002-05-29,9995.0,9998.0,9915.0,9925.0
2002-05-30,9940.0,9967.0,9801.0,9921.0
2002-05-31,9935.0,10047.0,9889.0,9905.0
2002-06-03,9899.0,9990.0,9678.0,9683.0
2002-06-04,9700.0,9750.0,9593.0,9700.0
2002-06-05,9735.0,9812.0,9688.0,9805.0
2002-06-06,9800.0,9821.0,9510.0,9630.0
2002-06-07,9546.0,9641.0,9468.0,9590.0
2002-06-10,9614.0,9718.0,9560.0,9654.0
2002-06-11,9642.0,9764.0,9505.0,9525.0
2002-06-12,9546.0,9633.0,9448.0,9622.0
2002-06-13,9652.0,9655.0,9488.0,9514.0
2002-06-14,9505.0,9505.0,9250.0,9480.0
2002-06-17,9515.0,9697.0,9513.0,9681.0
2002-06-18,9651.0,9720.0,9641.0,9756.0
2002-06-19,9640.0,9736.0,9541.0,9563.0
2002-06-20,9555.0,9563.0,9405.0,9423.0
2002-06-21,9420.0,9480.0,9205.0,9267.0
2002-06-24,9270.0,9382.0,9070.0,9310.0
2002-06-25,9338.0,9405.0,9100.0,9105.0
2002-06-26,9000.0,9171.0,8864.0,9115.0
2002-06-27,9140.0,9278.0,9025.0,9266.0
2002-06-28,9289.0,9360.0,9222.0,9230.0
2002-07-01,9225.0,9324.0,9088.0,9096.0
2002-07-02,9076.0,9141.0,8958.0,9010.0
2002-07-03,9025.0,9070.0,8893.0,9047.0
2002-07-05,9052.0,9412.0,9050.0,9392.0
2002-07-08,9393.0,9393.0,9237.0,9278.0
2002-07-09,9295.0,9324.0,9077.0,9098.0
2002-07-10,9096.0,9172.0,8775.0,8795.0
2002-07-11,8803.0,8858.0,8597.0,8797.0
2002-07-12,8830.0,8879.0,8590.0,8648.0
2002-07-15,8636.0,8689.0,8232.0,8662.0
2002-07-16,8662.0,8664.0,8395.0,8473.0
2002-07-17,8439.0,8721.0,8402.0,8525.0
2002-07-18,8520.0,8630.0,8341.0,8365.0
2002-07-19,8351.0,8356.0,7948.0,7998.0
2002-07-22,7920.0,8113.0,7698.0,7785.0
2002-07-23,7815.0,7950.0,7646.0,7698.0
2002-07-24,7685.0,8230.0,7460.0,8205.0
2002-07-25,8200.0,8306.0,7918.0,8170.0
2002-07-26,8170.0,8273.0,8084.0,8267.0
2002-07-29,8290.0,8711.0,8277.0,8665.0
2002-07-30,8645.0,8757.0,8530.0,8694.0
2002-07-31,8660.0,8770.0,8523.0,8705.0
2002-08-01,8687.0,8706.0,8452.0,8478.0
2002-08-02,8460.0,8493.0,8185.0,8300.0
2002-08-05,8295.0,8302.0,8011.0,8037.0
2002-08-06,8022.0,8413.0,7980.0,8285.0
2002-08-07,8325.0,8460.0,8205.0,8440.0
