<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.03.23	1.01210	1.01220	1.01100	1.01200	1134	0	0
2008.03.24	1.01210	1.02490	1.01200	1.01890	31145	0	0
2008.03.25	1.01900	1.02200	1.00380	1.00850	47860	0	0
2008.03.26	1.00860	1.01130	0.98810	0.99170	48875	0	0
2008.03.27	0.99180	0.99870	0.98870	0.99200	54287	0	0
2008.03.28	0.99210	0.99960	0.99170	0.99490	48566	0	0
2008.03.30	0.99290	0.99490	0.99270	0.99490	1214	0	0
2008.03.31	0.99480	0.99930	0.98700	0.99470	43171	0	0
2008.04.01	0.99460	1.01380	0.99300	1.01240	52526	0	0
2008.04.02	1.01250	1.01640	1.00680	1.00850	51440	0	0
2008.04.03	1.00840	1.02160	1.00700	1.01050	48524	0	0
2008.04.04	1.01060	1.01290	1.00140	1.00570	46925	0	0
2008.04.06	1.00610	1.00730	1.00570	1.00590	412	0	0
2008.04.07	1.00570	1.01710	1.00560	1.01290	39494	0	0
2008.04.08	1.01280	1.01660	1.00650	1.01600	44403	0	0
2008.04.09	1.01620	1.01620	0.99730	1.00230	42184	0	0
2008.04.10	1.00250	1.00870	0.98870	1.00830	53678	0	0
2008.04.11	1.00840	1.00900	0.99650	1.00090	46111	0	0
2008.04.13	1.00670	1.00750	1.00570	1.00570	1155	0	0
2008.04.14	1.00590	1.00720	0.99240	1.00020	47247	0	0
2008.04.15	1.00000	1.01080	0.99550	1.00820	41959	0	0
2008.04.16	1.00800	1.00910	0.99380	0.99920	46550	0	0
2008.04.17	0.99910	1.00930	0.99570	1.00610	48260	0	0
2008.04.18	1.00590	1.02840	1.00370	1.01810	46551	0	0
2008.04.20	1.01750	1.01850	1.01680	1.01830	804	0	0
2008.04.21	1.01850	1.02050	1.00630	1.00840	45607	0	0
2008.04.22	1.00850	1.01300	0.99950	1.00290	50227	0	0
2008.04.23	1.00300	1.01690	1.00200	1.01570	44263	0	0
2008.04.24	1.01560	1.03830	1.01510	1.03490	54879	0	0
2008.04.25	1.03500	1.04300	1.03000	1.03410	52776	0	0
2008.04.27	1.03480	1.03660	1.03410	1.03600	573	0	0
2008.04.28	1.03620	1.03660	1.02990	1.03410	42576	0	0
2008.04.29	1.03430	1.03980	1.03150	1.03730	48666	0	0
2008.04.30	1.03720	1.04420	1.03270	1.03510	56645	0	0
2008.05.01	1.03500	1.05070	1.03340	1.04800	41442	0	0
2008.05.02	1.04790	1.06060	1.04640	1.05710	49533	0	0
2008.05.04	1.05530	1.05590	1.05490	1.05520	443	0	0
2008.05.05	1.05530	1.05950	1.05080	1.05340	34210	0	0
2008.05.06	1.05330	1.05480	1.04250	1.05160	42301	0	0
2008.05.07	1.05170	1.05910	1.05140	1.05560	43189	0	0
2008.05.08	1.05570	1.06230	1.04800	1.05090	54398	0	0
2008.05.09	1.05110	1.05130	1.03880	1.04110	45178	0	0
2008.05.11	1.04270	1.04420	1.04210	1.04240	1108	0	0
2008.05.12	1.04270	1.05110	1.04060	1.04460	47337	0	0
2008.05.13	1.04470	1.05550	1.04170	1.05170	53276	0	0
2008.05.14	1.05160	1.05990	1.05120	1.05490	44224	0	0
2008.05.15	1.05470	1.05920	1.04840	1.05640	49563	0	0
2008.05.16	1.05610	1.05870	1.04300	1.04750	48206	0	0
2008.05.18	1.04570	1.04840	1.04570	1.04770	445	0	0
2008.05.19	1.04780	1.05710	1.04130	1.05200	37453	0	0
2008.05.20	1.05190	1.05340	1.03560	1.03660	47594	0	0
2008.05.21	1.03680	1.03900	1.02400	1.02550	48748	0	0
2008.05.22	1.02540	1.03540	1.02320	1.03020	44398	0	0
2008.05.23	1.03030	1.03340	1.02140	1.02400	37863	0	0
2008.05.25	1.02420	1.02610	1.02420	1.02530	565	0	0
2008.05.26	1.02520	1.02750	1.02310	1.02420	20181	0	0
2008.05.27	1.02440	1.03550	1.02220	1.03330	40063	0	0
2008.05.28	1.03320	1.04220	1.02590	1.03680	45194	0	0
2008.05.29	1.03700	1.05220	1.03640	1.04920	48731	0	0
2008.05.30	1.04910	1.05260	1.04120	1.04200	41937	0	0
2008.06.01	1.04180	1.04280	1.04160	1.04200	678	0	0
2008.06.02	1.04210	1.04470	1.03240	1.03680	42263	0	0
2008.06.03	1.03690	1.04880	1.02720	1.04210	52404	0	0
2008.06.04	1.04200	1.04440	1.03610	1.04210	53142	0	0
2008.06.05	1.04200	1.05200	1.03510	1.03830	48877	0	0
2008.06.06	1.03850	1.04070	1.01830	1.01850	51498	0	0
2008.06.08	1.01720	1.01730	1.01640	1.01680	711	0	0
2008.06.09	1.01660	1.02950	1.01470	1.02730	57402	0	0
2008.06.10	1.02740	1.04380	1.02690	1.04230	59828	0	0
2008.06.11	1.04200	1.04460	1.03030	1.03110	50016	0	0
2008.06.12	1.03120	1.04890	1.03010	1.03990	56320	0	0
2008.06.13	1.04000	1.05390	1.03970	1.04690	51231	0	0
2008.06.15	1.04480	1.04740	1.04460	1.04690	1116	0	0
2008.06.16	1.04670	1.05190	1.03790	1.04460	42033	0	0
2008.06.17	1.04480	1.04560	1.03750	1.04080	49246	0	0
2008.06.18	1.04100	1.04670	1.03550	1.03600	37838	0	0
2008.06.19	1.03590	1.04730	1.03190	1.04400	47147	0	0
2008.06.20	1.04390	1.04460	1.03020	1.03570	42052	0	0
2008.06.22	1.03430	1.03680	1.03430	1.03680	909	0	0
2008.06.23	1.03710	1.04910	1.03410	1.04460	41283	0	0
2008.06.24	1.04440	1.04690	1.03480	1.04120	37888	0	0
2008.06.25	1.04110	1.04440	1.03400	1.03470	40525	0	0
2008.06.26	1.03490	1.03900	1.02190	1.02390	46100	0	0
2008.06.27	1.02360	1.02680	1.01650	1.01830	43467	0	0
2008.06.29	1.01930	1.01950	1.01830	1.01830	128	0	0
2008.06.30	1.01810	1.02160	1.01290	1.02110	38691	0	0
2008.07.01	1.02120	1.02260	1.01360	1.01980	43709	0	0
2008.07.02	1.01970	1.02310	1.01300	1.01440	43846	0	0
2008.07.03	1.01430	1.02820	1.01110	1.02660	40933	0	0
2008.07.04	1.02650	1.02760	1.02310	1.02510	26413	0	0
2008.07.06	1.02520	1.02580	1.02460	1.02490	220	0	0
2008.07.07	1.02480	1.03410	1.02250	1.02630	39448	0	0
