<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.20	33182	33478	33029	33472	69539	0	5
2023.01.23	33441	33879	33400	33731	71020	0	5
2023.01.24	33726	33900	33472	33842	71707	0	5
2023.01.25	33829	33863	33345	33795	79291	0	5
2023.01.26	33797	34040	33699	34000	78264	0	5
2023.01.27	33972	34239	33896	34048	63089	0	5
2023.01.30	34007	34121	33760	33803	76094	0	5
2023.01.31	33804	34160	33578	34123	68667	0	5
2023.02.01	34114	34404	33626	34105	83541	0	5
2023.02.02	34137	34210	33857	34010	94047	0	5
2023.02.03	34023	34225	33817	33956	96908	0	5
2023.02.06	33875	34007	33683	33911	78116	0	5
2023.02.07	33921	34279	33660	34141	91271	0	5
2023.02.08	34157	34210	33919	34042	77624	0	5
2023.02.09	34019	34285	33627	33752	78184	0	5
2023.02.10	33740	33921	33541	33893	85458	0	5
2023.02.13	33863	34286	33758	34270	59499	0	5
2023.02.14	34269	34547	33850	34094	100310	0	5
2023.02.15	34071	34190	33869	34166	73987	0	5
2023.02.16	34146	34231	33708	33720	77814	0	5
2023.02.17	33664	33886	33512	33863	79661	0	5
2023.02.20	33818	33873	33735	33778	17614	0	5
2023.02.21	33783	33787	33142	33176	70706	0	5
2023.02.22	33188	33270	32974	33102	78297	0	5
2023.02.23	33095	33291	32814	33142	70526	0	5
2023.02.24	33143	33194	32653	32825	75488	0	5
2023.02.27	32810	33209	32796	32936	65070	0	5
2023.02.28	32949	33018	32606	32652	66756	0	5
2023.03.01	32658	32861	32526	32855	76178	0	5
2023.03.02	32831	33104	32637	33005	78395	0	5
2023.03.03	33002	33427	32952	33410	59185	0	5
2023.03.06	33364	33587	33354	33456	61277	0	5
2023.03.07	33445	33510	32838	32872	75251	0	5
2023.03.08	32879	32937	32624	32831	74322	0	5
2023.03.09	32826	32999	32189	32262	74934	0	5
2023.03.10	32183	32432	31792	31920	125377	0	5
2023.03.12	31953	32334	31838	32099	5619	0	5
2023.03.13	32106	32362	31525	31944	146809	0	5
2023.03.14	31946	32377	31804	32341	107635	0	5
2023.03.15	32342	32437	31641	32096	137942	0	5
2023.03.16	32096	32518	31786	32466	121501	0	5
2023.03.17	32466	32575	31947	32048	108056	0	5
2023.03.19	32134	32269	32100	32211	2227	0	5
2023.03.20	32210	32507	31655	32474	117067	0	5
2023.03.21	32475	32818	32439	32770	67828	0	5
2023.03.22	32770	32992	32230	32317	80118	0	5
2023.03.23	32318	32724	32059	32341	93674	0	5
2023.03.24	32341	32481	31944	32478	104535	0	5
2023.03.27	32502	32766	32416	32683	70548	0	5
2023.03.28	32670	32782	32485	32611	58982	0	5
2023.03.29	32615	32921	32614	32898	49790	0	5
2023.03.30	32890	33122	32861	33050	52156	0	5
2023.03.31	33024	33478	33000	33456	48659	0	5
2023.04.03	33473	33818	33440	33771	54712	0	5
2023.04.04	33758	33875	33454	33622	61582	0	5
