<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.11	1299.80	1302.22	1294.12	1299.93	37252	0	0
2018.06.12	1300.10	1300.59	1293.27	1295.60	43382	0	0
2018.06.13	1291.00	1301.24	1291.00	1299.06	42897	0	0
2018.06.14	1299.24	1309.31	1297.58	1301.79	47593	0	0
2018.06.15	1301.48	1303.13	1275.43	1280.44	55353	0	0
2018.06.18	1278.47	1282.43	1277.03	1277.98	42361	0	0
2018.06.19	1277.64	1284.09	1270.40	1274.32	51791	0	0
2018.06.20	1274.94	1276.44	1267.42	1267.42	46593	0	0
2018.06.21	1267.55	1270.12	1261.40	1266.61	49929	0	0
2018.06.22	1265.51	1271.12	1265.51	1270.22	40161	0	0
2018.06.25	1269.73	1272.59	1264.51	1265.20	43869	0	0
2018.06.26	1264.93	1267.68	1254.81	1258.63	44460	0	0
2018.06.27	1257.50	1260.07	1250.72	1251.96	50287	0	0
2018.06.28	1251.70	1254.28	1245.94	1248.05	46291	0	0
2018.06.29	1246.74	1255.64	1246.19	1252.52	43526	0	0
2018.07.02	1252.00	1254.22	1239.66	1241.78	44531	0	0
2018.07.03	1242.06	1256.88	1237.95	1252.31	46316	0	0
2018.07.04	1251.10	1261.11	1250.97	1252.48	12	0	0
2018.07.05	1255.51	1259.75	1251.32	1257.55	46375	0	0
2018.07.06	1257.11	1258.91	1252.85	1255.02	44380	0	0
2018.07.09	1255.45	1265.88	1254.77	1257.26	41815	0	0
2018.07.10	1253.00	1260.34	1247.36	1255.22	43404	0	0
2018.07.11	1255.85	1256.92	1241.57	1242.07	55333	0	0
2018.07.12	1244.37	1248.56	1241.34	1246.86	2	0	0
2018.07.13	1246.94	1248.10	1236.31	1241.62	146336	0	0
2018.07.16	1240.94	1245.59	1238.32	1239.95	142244	0	0
2018.07.17	1240.51	1245.01	1226.07	1226.55	139526	0	0
2018.07.18	1227.57	1229.18	1221.00	1226.43	112044	0	0
2018.07.19	1226.77	1229.73	1211.32	1221.85	163931	0	0
2018.07.20	1222.67	1232.31	1215.59	1230.67	161914	0	0
2018.07.23	1231.06	1235.22	1222.21	1223.48	140929	0	0
2018.07.24	1224.28	1229.52	1218.16	1224.07	162374	0	0
2018.07.25	1223.06	1234.21	1222.96	1231.16	187728	0	0
2018.07.26	1229.85	1235.25	1221.50	1221.50	169351	0	0
2018.07.27	1222.31	1227.42	1217.58	1223.16	145912	0	0
