<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.06.05	00:00:00	879.55	880.16	865.05	877.20	2788	0	0
2008.06.06	00:00:00	877.25	902.45	877.25	902.25	2541	0	0
2008.06.09	00:00:00	902.35	909.20	891.10	892.93	2679	0	0
2008.06.10	00:00:00	892.90	895.15	864.49	867.00	3543	0	0
2008.06.11	00:00:00	867.05	883.15	866.75	880.35	1951	0	0
2008.06.12	00:00:00	880.25	882.50	857.42	868.20	3812	0	0
2008.06.13	00:00:00	868.25	874.45	859.62	871.55	2637	0	0
2008.06.16	00:00:00	870.82	895.08	867.00	882.40	4459	0	0
2008.06.17	00:00:00	882.32	888.70	874.42	882.75	2814	0	0
2008.06.18	00:00:00	882.70	895.75	880.60	894.35	1866	0	0
2008.06.19	00:00:00	894.20	908.51	887.10	898.50	3853	0	0
2008.06.20	00:00:00	898.50	907.92	896.25	902.30	1955	0	0
2008.06.23	00:00:00	901.85	907.65	877.38	883.80	4250	0	0
2008.06.24	00:00:00	883.90	894.15	883.15	889.60	1631	0	0
2008.06.25	00:00:00	889.55	890.30	873.81	886.40	2984	0	0
2008.06.26	00:00:00	886.50	918.05	884.90	917.30	3551	0	0
2008.06.27	00:00:00	917.23	931.00	910.60	927.80	3024	0	0
2008.06.30	00:00:00	927.85	935.43	918.65	925.40	3112	0	0
2008.07.01	00:00:00	925.35	946.20	922.43	939.65	3325	0	0
2008.07.02	00:00:00	939.70	946.15	931.98	945.15	2290	0	0
2008.07.03	00:00:00	945.20	946.61	928.30	934.17	2560	0	0
2008.07.04	00:00:00	934.40	936.40	929.35	933.30	1301	0	0
2008.07.07	00:00:00	933.30	933.35	915.07	925.82	2909	0	0
2008.07.08	00:00:00	925.78	933.66	913.02	919.60	3511	0	0
2008.07.09	00:00:00	919.75	929.05	916.10	928.60	1706	0	0
2008.07.10	00:00:00	928.65	948.00	925.72	947.15	2607	0	0
2008.07.11	00:00:00	947.20	968.07	941.90	964.20	3535	0	0
2008.07.14	00:00:00	964.70	975.35	953.90	972.60	3501	0	0
2008.07.15	00:00:00	972.75	987.71	968.47	977.50	3374	0	0
2008.07.16	00:00:00	977.45	981.25	958.10	959.95	2881	0	0
2008.07.17	00:00:00	959.87	979.18	954.05	957.45	4785	0	0
2008.07.18	00:00:00	957.40	964.68	950.15	955.00	2667	0	0
2008.07.21	00:00:00	955.30	968.62	955.30	965.55	1640	0	0
2008.07.22	00:00:00	965.65	976.43	943.80	946.35	4597	0	0
2008.07.23	00:00:00	946.28	949.25	918.15	920.85	3678	0	0
2008.07.24	00:00:00	921.00	931.33	916.30	928.05	2302	0	0
2008.07.25	00:00:00	928.08	935.37	918.95	929.85	3108	0	0
2008.07.28	00:00:00	929.70	933.12	922.95	930.60	1945	0	0
2008.07.29	00:00:00	930.65	933.45	914.37	918.90	2642	0	0
2008.07.30	00:00:00	918.85	919.65	894.13	906.10	3830	0	0
2008.07.31	00:00:00	906.05	925.55	905.80	914.10	3146	0	0
2008.08.01	00:00:00	914.18	917.20	902.17	910.95	2684	0	0
2008.08.04	00:00:00	910.55	915.62	894.10	894.80	2730	0	0
2008.08.05	00:00:00	894.75	895.90	873.00	874.40	2546	0	0
2008.08.06	00:00:00	874.45	886.58	873.35	879.80	2112	0	0
2008.08.07	00:00:00	879.85	885.25	868.03	873.07	2767	0	0
2008.08.08	00:00:00	873.05	874.25	851.13	856.60	2980	0	0
2008.08.11	00:00:00	856.85	865.98	818.82	823.82	6130	0	0
2008.08.12	00:00:00	823.87	827.00	802.27	812.93	3853	0	0
2008.08.13	00:00:00	812.88	829.97	805.77	826.80	3449	0	0
2008.08.14	00:00:00	826.72	836.93	804.95	806.05	4330	0	0
2008.08.15	00:00:00	806.45	807.55	776.32	787.70	4372	0	0
2008.08.18	00:00:00	790.60	804.15	789.65	800.07	1954	0	0
2008.08.19	00:00:00	800.02	816.85	782.76	814.20	5401	0	0
2008.08.20	00:00:00	814.23	818.52	800.69	813.55	3499	0	0
2008.08.21	00:00:00	813.50	838.70	811.70	836.88	3063	0	0
2008.08.22	00:00:00	836.90	837.95	821.43	823.03	1918	0	0
2008.08.25	00:00:00	823.50	826.10	817.08	821.95	1650	0	0
2008.08.26	00:00:00	821.93	829.95	807.23	824.93	4245	0	0
2008.08.27	00:00:00	824.90	835.10	822.05	826.90	2411	0	0
2008.08.28	00:00:00	826.82	844.30	825.54	834.03	3032	0	0
2008.08.29	00:00:00	834.05	838.80	829.70	831.15	1531	0	0
2008.09.01	00:00:00	835.70	836.50	816.45	817.68	2209	0	0
2008.09.02	00:00:00	817.70	819.65	791.08	805.35	4480	0	0
2008.09.03	00:00:00	805.37	808.60	789.60	801.30	3394	0	0
2008.09.04	00:00:00	801.27	815.17	794.27	796.45	3699	0	0
2008.09.05	00:00:00	796.43	818.77	790.90	803.50	4868	0	0
2008.09.08	00:00:00	809.75	818.45	797.00	802.30	3546	0	0
2008.09.09	00:00:00	802.35	805.27	776.25	777.25	3295	0	0
2008.09.10	00:00:00	777.23	783.85	751.60	752.45	3973	0	0
2008.09.11	00:00:00	752.33	757.87	736.65	746.85	3697	0	0
2008.09.12	00:00:00	746.80	766.95	746.46	765.50	2229	0	0
2008.09.15	00:00:00	773.30	787.90	765.42	786.65	3162	0	0
2008.09.16	00:00:00	786.62	790.09	772.05	779.73	2920	0	0
2008.09.17	00:00:00	779.70	867.98	775.05	863.85	10172	0	0
2008.09.18	00:00:00	863.87	910.60	838.80	852.80	13254	0	0
2008.09.19	00:00:00	852.85	876.95	825.00	873.55	8321	0	0
2008.09.22	00:00:00	872.93	908.40	862.85	897.00	6704	0	0
2008.09.23	00:00:00	897.10	909.80	882.05	892.15	5056	0	0
2008.09.24	00:00:00	892.12	902.08	878.32	883.00	3841	0	0
2008.09.25	00:00:00	882.98	895.62	865.30	877.83	5550	0	0
2008.09.26	00:00:00	877.87	910.96	867.10	878.75	8685	0	0
2008.09.29	00:00:00	872.35	924.75	867.60	908.75	7791	0	0
2008.09.30	00:00:00	908.73	914.98	858.05	870.95	7609	0	0
2008.10.01	00:00:00	870.87	893.43	865.80	870.87	5527	0	0
2008.10.02	00:00:00	870.80	876.60	831.20	836.45	5646	0	0
2008.10.03	00:00:00	836.50	846.22	820.07	835.58	5139	0	0
2008.10.06	00:00:00	833.50	875.43	825.75	859.75	7312	0	0
2008.10.07	00:00:00	859.73	890.70	856.45	887.10	4114	0	0
2008.10.08	00:00:00	887.20	921.08	878.20	907.62	6535	0	0
2008.10.09	00:00:00	907.65	925.15	882.53	913.25	7965	0	0
2008.10.10	00:00:00	913.30	930.60	827.00	850.10	14401	0	0
2008.10.13	00:00:00	850.65	872.35	823.33	833.07	8047	0	0
2008.10.14	00:00:00	832.78	854.47	832.00	836.85	4088	0	0
2008.10.15	00:00:00	836.70	856.46	832.32	847.28	3771	0	0
2008.10.16	00:00:00	847.25	850.33	788.62	804.60	8078	0	0
2008.10.17	00:00:00	804.62	814.77	774.99	783.35	5830	0	0
2008.10.20	00:00:00	783.00	809.20	782.02	796.93	4044	0	0
2008.10.21	00:00:00	796.85	803.15	766.55	771.65	4801	0	0
2008.10.22	00:00:00	771.62	776.80	721.32	730.50	6985	0	0
2008.10.23	00:00:00	730.37	734.88	699.66	721.37	6145	0	0
2008.10.24	00:00:00	721.35	745.15	682.57	734.70	11182	0	0
2008.10.27	00:00:00	734.94	747.07	707.62	730.80	7477	0	0
2008.10.28	00:00:00	730.85	756.02	724.65	746.95	4665	0	0
2008.10.29	00:00:00	747.02	774.57	738.59	754.95	6404	0	0
2008.10.30	00:00:00	755.12	777.33	733.05	738.75	7220	0	0
2008.10.31	00:00:00	738.73	742.00	718.12	723.85	3289	0	0
2008.11.03	00:00:00	726.21	739.13	722.05	723.55	3151	0	0
2008.11.04	00:00:00	723.58	768.70	722.10	763.27	5352	0	0
2008.11.05	00:00:00	763.32	769.10	737.15	740.45	4104	0	0
2008.11.06	00:00:00	740.37	760.40	729.90	732.80	5344	0	0
2008.11.07	00:00:00	732.77	744.85	726.25	736.65	3333	0	0
2008.11.10	00:00:00	739.30	768.21	739.30	746.20	5093	0	0
2008.11.11	00:00:00	746.25	750.65	727.25	731.65	3221	0	0
2008.11.12	00:00:00	731.70	739.16	710.05	712.25	3878	0	0
2008.11.13	00:00:00	712.22	739.17	700.30	736.50	5347	0	0
2008.11.14	00:00:00	736.52	753.12	725.62	742.10	4943	0	0
2008.11.17	00:00:00	740.97	749.35	731.42	738.05	3295	0	0
2008.11.18	00:00:00	738.10	745.69	731.58	738.20	2813	0	0
2008.11.19	00:00:00	738.25	762.18	732.35	734.62	5604	0	0
2008.11.20	00:00:00	734.70	752.50	733.32	746.60	2647	0	0
2008.11.21	00:00:00	745.60	801.85	743.40	800.45	6206	0	0
2008.11.24	00:00:00	801.77	829.91	786.45	821.62	6708	0	0
2008.11.25	00:00:00	821.60	831.10	803.11	821.03	5542	0	0
2008.11.26	00:00:00	821.00	823.39	809.14	812.90	2041	0	0
2008.11.27	00:00:00	812.85	817.50	810.20	816.20	1126	0	0
2008.11.28	00:00:00	816.25	820.70	809.95	818.05	1971	0	0
2008.12.01	00:00:00	818.95	818.95	768.60	768.95	5071	0	0
2008.12.02	00:00:00	769.05	786.47	762.75	782.37	3413	0	0
2008.12.03	00:00:00	782.40	783.20	765.00	773.95	2796	0	0
2008.12.04	00:00:00	774.02	783.13	763.05	767.00	3315	0	0
2008.12.05	00:00:00	766.98	772.80	741.53	756.45	5202	0	0
2008.12.08	00:00:00	754.26	782.14	754.26	772.70	3733	0	0
2008.12.09	00:00:00	772.80	780.40	763.01	776.93	3066	0	0
2008.12.10	00:00:00	776.95	813.98	774.65	810.60	4502	0	0
2008.12.11	00:00:00	810.57	834.78	802.62	821.35	5355	0	0
2008.12.12	00:00:00	821.37	829.12	808.05	822.40	4112	0	0
2008.12.15	00:00:00	825.19	842.35	821.88	838.45	2769	0	0
2008.12.16	00:00:00	838.40	859.95	830.65	858.10	3891	0	0
2008.12.17	00:00:00	858.00	881.95	847.20	867.90	5961	0	0
2008.12.18	00:00:00	867.75	878.55	848.70	853.05	4501	0	0
2008.12.19	00:00:00	853.10	853.95	830.15	838.25	3276	0	0
2008.12.22	00:00:00	838.50	851.65	837.05	848.05	1966	0	0
2008.12.23	00:00:00	847.85	849.20	830.50	840.20	2976	0	0
2008.12.24	00:00:00	840.25	849.00	835.05	848.00	2016	0	0
2008.12.25	00:00:00	845.40	845.40	842.00	842.00	341	0	0
2008.12.26	00:00:00	846.30	873.40	843.10	869.30	3761	0	0
2008.12.29	00:00:00	875.87	890.55	873.85	880.28	2900	0	0
2008.12.30	00:00:00	880.25	884.00	864.50	873.73	3249	0	0
2008.12.31	00:00:00	873.70	884.45	856.75	882.05	4706	0	0
2009.01.01	00:00:00	882.07	882.40	880.90	881.45	239	0	0
2009.01.02	00:00:00	883.42	888.23	867.88	875.40	3269	0	0
2009.01.05	00:00:00	882.03	884.70	845.60	859.48	5566	0	0
2009.01.06	00:00:00	859.50	870.70	839.49	863.90	5803	0	0
2009.01.07	00:00:00	863.87	867.12	836.21	842.98	4094	0	0
2009.01.08	00:00:00	842.93	864.24	836.70	857.40	4062	0	0
2009.01.09	00:00:00	857.45	868.65	844.90	854.20	4426	0	0
2009.01.12	00:00:00	856.45	857.10	815.65	821.00	4746	0	0
2009.01.13	00:00:00	820.85	830.43	814.25	822.00	3122	0	0
2009.01.14	00:00:00	821.95	829.45	807.40	811.70	3386	0	0
2009.01.15	00:00:00	811.68	821.03	802.65	817.80	3065	0	0
2009.01.16	00:00:00	817.82	843.55	816.20	843.15	2938	0	0
2009.01.19	00:00:00	843.90	846.55	832.35	835.90	2041	0	0
2009.01.20	00:00:00	835.93	866.67	824.05	857.33	6385	0	0
2009.01.21	00:00:00	857.35	864.55	843.85	854.20	3826	0	0
2009.01.22	00:00:00	854.25	863.10	844.10	856.98	3528	0	0
2009.01.23	00:00:00	857.00	903.35	852.90	899.78	5813	0	0
2009.01.26	00:00:00	899.20	916.10	889.55	903.37	4894	0	0
2009.01.27	00:00:00	903.35	907.70	892.82	899.15	2557	0	0
2009.01.28	00:00:00	899.18	903.70	882.80	887.47	3010	0	0
2009.01.29	00:00:00	887.55	909.75	874.78	908.65	4885	0	0
2009.01.30	00:00:00	908.70	929.97	901.77	927.85	3726	0	0
2009.02.02	00:00:00	928.05	928.05	901.55	905.00	2996	0	0
2009.02.03	00:00:00	905.05	912.62	889.43	900.35	4169	0	0
2009.02.04	00:00:00	900.43	909.35	895.90	905.85	2149	0	0
2009.02.05	00:00:00	905.87	924.25	902.43	914.55	3497	0	0
2009.02.06	00:00:00	914.53	919.15	904.53	911.50	2622	0	0
2009.02.09	00:00:00	911.55	911.55	891.20	894.50	2366	0	0
2009.02.10	00:00:00	894.48	918.24	891.28	915.40	3301	0	0
2009.02.11	00:00:00	915.43	947.25	911.08	938.85	4893	0	0
2009.02.12	00:00:00	938.93	952.47	935.40	946.75	2633	0	0
2009.02.13	00:00:00	946.80	947.65	932.43	941.70	2535	0	0
2009.02.16	00:00:00	940.00	944.35	936.55	941.75	1386	0	0
2009.02.17	00:00:00	941.73	974.05	940.40	970.25	3879	0	0
2009.02.18	00:00:00	970.28	986.45	961.40	984.55	3584	0	0
2009.02.19	00:00:00	984.43	986.67	968.70	974.70	2622	0	0
2009.02.20	00:00:00	974.65	1006.40	970.68	992.90	5320	0	0
2009.02.23	00:00:00	993.40	997.82	976.77	991.65	4036	0	0
2009.02.24	00:00:00	991.75	995.36	959.75	962.45	4193	0	0
2009.02.25	00:00:00	962.40	977.80	944.55	953.48	5759	0	0
2009.02.26	00:00:00	953.55	956.80	932.23	945.82	4142	0	0
2009.02.27	00:00:00	945.72	962.93	929.65	942.32	6317	0	0
2009.03.02	00:00:00	939.50	958.45	922.70	926.00	5801	0	0
2009.03.03	00:00:00	926.00	932.67	905.35	916.07	4472	0	0
2009.03.04	00:00:00	916.10	922.35	900.30	906.50	3451	0	0
2009.03.05	00:00:00	906.45	936.98	905.75	932.40	3652	0	0
2009.03.06	00:00:00	932.43	944.95	930.75	939.37	2147	0	0
2009.03.09	00:00:00	939.80	941.55	911.60	922.35	4246	0	0
2009.03.10	00:00:00	922.10	922.80	891.65	898.15	3836	0	0
2009.03.11	00:00:00	898.12	913.25	892.60	909.25	3018	0	0
2009.03.12	00:00:00	909.15	929.95	906.15	927.15	2961	0	0
2009.03.13	00:00:00	927.12	938.35	919.83	929.73	3444	0	0
2009.03.16	00:00:00	925.50	929.85	915.90	923.07	2548	0	0
2009.03.17	00:00:00	923.15	924.90	912.60	915.20	1666	0	0
2009.03.18	00:00:00	915.23	947.05	883.58	942.00	10018	0	0
2009.03.19	00:00:00	942.03	961.40	925.90	959.85	5319	0	0
2009.03.20	00:00:00	959.83	967.08	946.85	952.23	3287	0	0
2009.03.23	00:00:00	951.12	957.45	936.05	939.50	3119	0	0
2009.03.24	00:00:00	939.48	944.48	918.40	925.75	3844	0	0
2009.03.25	00:00:00	925.78	940.70	917.10	934.20	3879	0	0
2009.03.26	00:00:00	934.08	945.28	932.10	934.45	2600	0	0
2009.03.27	00:00:00	934.50	936.12	919.40	923.15	2210	0	0
2009.03.30	00:00:00	923.90	931.70	909.70	917.30	3741	0	0
2009.03.31	00:00:00	917.60	924.75	912.60	919.35	2256	0	0
2009.04.01	00:00:00	919.20	932.70	916.85	927.40	2351	0	0
2009.04.02	00:00:00	927.37	929.30	895.15	904.05	4499	0	0
2009.04.03	00:00:00	904.07	909.00	891.05	893.15	2499	0	0
2009.04.06	00:00:00	896.53	896.80	865.63	868.90	3472	0	0
2009.04.07	00:00:00	868.87	884.67	868.60	881.05	1997	0	0
2009.04.08	00:00:00	881.03	890.22	878.80	880.50	2232	0	0
2009.04.09	00:00:00	880.53	886.50	875.22	879.35	2139	0	0
2009.04.10	00:00:00	879.30	885.90	878.25	881.65	1296	0	0
2009.04.13	00:00:00	881.75	900.00	881.69	893.85	2453	0	0
2009.04.14	00:00:00	893.82	898.53	886.35	890.45	2100	0	0
2009.04.15	00:00:00	890.57	898.58	887.28	891.03	2215	0	0
2009.04.16	00:00:00	891.05	893.90	872.42	875.65	2757	0	0
2009.04.17	00:00:00	875.60	876.90	865.00	868.85	1706	0	0
2009.04.20	00:00:00	869.05	888.70	865.00	884.50	3196	0	0
2009.04.21	00:00:00	884.55	895.10	879.30	883.80	3086	0	0
2009.04.22	00:00:00	883.82	893.65	882.20	889.75	1698	0	0
2009.04.23	00:00:00	889.73	908.25	889.70	904.28	2256	0	0
2009.04.24	00:00:00	904.30	914.00	902.90	912.83	1368	0	0
2009.04.27	00:00:00	913.10	918.65	905.13	906.48	2043	0	0
2009.04.28	00:00:00	906.50	906.82	884.90	893.38	3073	0	0
2009.04.29	00:00:00	893.35	903.17	888.00	898.00	2570	0	0
2009.04.30	00:00:00	898.03	900.10	880.90	888.20	2858	0	0
2009.05.01	00:00:00	888.23	889.65	880.35	886.55	1693	0	0
2009.05.04	00:00:00	886.85	907.20	885.22	902.15	2867	0	0
2009.05.05	00:00:00	902.13	915.85	895.82	897.15	3509	0	0
2009.05.06	00:00:00	897.17	912.25	895.45	911.35	1943	0	0
2009.05.07	00:00:00	911.37	925.50	909.70	910.82	3106	0	0
2009.05.08	00:00:00	910.70	919.72	906.72	916.65	2006	0	0
2009.05.11	00:00:00	916.65	917.95	909.00	913.60	1486	0	0
2009.05.12	00:00:00	913.62	924.35	912.20	923.30	1463	0	0
2009.05.13	00:00:00	923.35	930.78	917.83	926.33	2293	0	0
2009.05.14	00:00:00	926.30	929.05	920.63	926.50	1665	0	0
2009.05.15	00:00:00	926.60	934.20	923.53	931.78	1617	0	0
2009.05.18	00:00:00	930.70	933.68	916.25	918.25	2242	0	0
2009.05.19	00:00:00	918.30	929.70	917.60	924.98	1753	0	0
2009.05.20	00:00:00	925.05	940.58	925.05	938.65	1747	0	0
2009.05.21	00:00:00	938.70	956.55	936.07	953.78	2589	0	0
2009.05.22	00:00:00	953.80	961.30	950.21	957.35	1864	0	0
2009.05.25	00:00:00	957.25	960.05	952.72	958.80	1312	0	0
2009.05.26	00:00:00	958.95	958.95	941.53	952.00	2790	0	0
2009.05.27	00:00:00	952.03	959.62	946.58	949.80	2386	0	0
2009.05.28	00:00:00	949.83	965.35	944.55	959.43	3201	0	0
2009.05.29	00:00:00	959.35	980.40	959.05	979.18	2288	0	0
2009.06.01	00:00:00	979.60	988.60	973.70	975.05	2526	0	0
2009.06.02	00:00:00	974.92	986.80	969.33	981.85	2802	0	0
2009.06.03	00:00:00	981.87	990.20	960.75	963.05	4009	0	0
2009.06.04	00:00:00	963.03	981.95	961.30	980.28	2406	0	0
2009.06.05	00:00:00	980.30	983.00	953.00	955.33	3504	0	0
2009.06.08	00:00:00	955.65	959.85	943.80	951.85	2831	0	0
2009.06.09	00:00:00	951.90	961.83	947.60	954.55	2582	0	0
2009.06.10	00:00:00	954.53	965.48	947.40	954.50	3614	0	0
2009.06.11	00:00:00	954.48	961.98	943.75	954.93	3602	0	0
2009.06.12	00:00:00	955.00	958.35	936.93	939.30	2715	0	0
2009.06.15	00:00:00	939.50	939.53	926.18	928.30	1551	0	0
2009.06.16	00:00:00	928.28	939.20	927.20	934.80	1749	0	0
2009.06.17	00:00:00	934.78	940.28	928.20	938.60	2035	0	0
2009.06.18	00:00:00	938.62	943.50	930.18	933.20	2123	0	0
2009.06.19	00:00:00	933.23	939.00	931.27	934.03	1467	0	0
2009.06.22	00:00:00	933.95	935.20	918.45	922.73	2229	0	0
