<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.09.09	759.4	764.2	735.2	738.5	372	0	0
2011.09.12	736.3	737.0	700.2	705.9	433	0	0
2011.09.13	706.0	731.2	706.0	726.2	303	0	0
2011.09.14	724.7	734.0	718.6	720.4	266	0	0
2011.09.15	720.5	728.1	712.6	725.5	261	0	0
2011.09.16	724.1	740.2	718.7	731.8	354	0	0
2011.09.19	731.0	734.3	709.4	715.5	344	0	0
2011.09.20	715.1	722.5	713.5	716.5	167	0	0
2011.09.21	715.5	721.8	690.6	692.1	391	0	0
2011.09.22	692.5	693.1	646.2	650.9	523	0	0
2011.09.23	651.5	665.5	628.1	634.3	577	0	0
2011.09.26	635.0	645.2	603.6	631.6	799	0	0
2011.09.27	630.2	658.3	624.4	647.4	507	0	0
2011.09.28	644.6	655.2	617.2	619.8	513	0	0
2011.09.29	621.2	629.9	614.6	620.3	298	0	0
2011.09.30	621.7	635.1	606.8	611.4	464	0	0
2011.10.03	611.1	611.9	581.6	583.6	332	0	0
2011.10.04	586.0	593.9	542.8	564.6	809	0	0
2011.10.05	566.3	576.0	534.8	573.9	749	0	0
2011.10.06	570.6	605.6	570.6	603.6	371	0	0
2011.10.07	604.0	616.8	582.6	588.4	529	0	0
2011.10.10	579.3	619.0	579.3	615.3	435	0	0
2011.10.11	616.2	616.4	596.2	603.4	277	0	0
2011.10.12	602.5	615.6	601.0	609.3	225	0	0
2011.10.13	609.2	617.0	587.5	593.9	438	0	0
2011.10.14	594.9	626.4	588.9	623.3	467	0	0
2011.10.17	623.7	646.0	611.2	617.4	634	0	0
2011.10.18	614.8	625.5	596.9	622.1	500	0	0
2011.10.19	621.5	626.5	599.6	601.9	343	0	0
2011.10.20	601.8	607.8	577.9	586.8	449	0	0
2011.10.21	588.1	622.7	580.9	614.6	572	0	0
2011.10.24	616.1	645.3	614.3	639.3	389	0	0
2011.10.25	639.6	652.8	631.1	641.6	415	0	0
2011.10.26	643.8	657.9	638.9	647.7	342	0	0
2011.10.27	645.7	680.8	642.4	666.2	564	0	0
2011.10.28	667.0	673.5	650.0	665.0	451	0	0
2011.10.30	666.0	666.0	660.0	660.0	61	0	0
2011.10.31	662.4	663.8	639.1	640.2	273	0	0
2011.11.01	640.0	649.0	622.6	632.3	452	0	0
2011.11.02	632.5	656.6	630.1	652.4	332	0	0
2011.11.03	652.5	672.5	635.1	653.5	739	0	0
2011.11.04	654.5	662.1	648.0	655.2	276	0	0
2011.11.07	656.3	664.6	647.1	660.5	309	0	0
2011.11.08	660.3	677.7	655.6	669.7	349	0	0
2011.11.09	665.1	677.0	645.0	646.4	454	0	0
2011.11.10	646.9	652.0	635.1	646.6	336	0	0
2011.11.11	646.0	662.4	641.0	658.8	301	0	0
2011.11.14	662.4	666.9	653.4	663.2	263	0	0
2011.11.15	662.6	669.1	655.0	664.4	265	0	0
2011.11.16	666.9	666.9	644.2	648.5	271	0	0
2011.11.17	648.0	649.9	599.5	607.9	608	0	0
2011.11.18	609.5	613.9	595.9	601.7	283	0	0
2011.11.21	595.6	603.6	581.0	588.6	383	0	0
2011.11.22	583.3	608.5	582.9	601.9	327	0	0
2011.11.23	602.2	604.8	579.1	582.8	321	0	0
2011.11.24	581.4	588.9	575.9	576.6	213	0	0
2011.11.25	577.5	584.4	564.6	564.6	268	0	0
2011.11.28	566.0	593.6	565.7	575.8	461	0	0
2011.11.29	576.2	587.0	575.3	583.1	166	0	0
2011.11.30	584.1	622.4	566.9	608.9	863	0	0
2011.12.01	610.7	643.1	603.6	628.4	614	0	0
2011.12.02	630.0	659.0	625.5	641.4	557	0	0
2011.12.05	644.3	650.5	627.6	630.0	316	0	0
2011.12.06	630.7	670.0	626.3	668.3	499	0	0
2011.12.07	669.3	686.0	667.3	676.6	302	0	0
2011.12.08	678.3	682.3	659.5	672.5	399	0	0
2011.12.09	671.5	687.3	659.2	684.5	433	0	0
2011.12.12	682.0	682.0	652.2	658.9	366	0	0
2011.12.13	658.7	672.9	639.0	643.0	522	0	0
2011.12.14	641.5	648.3	599.1	615.9	729	0	0
2011.12.15	617.4	627.1	605.0	618.3	434	0	0
2011.12.16	621.0	629.1	617.5	623.1	212	0	0
2011.12.19	622.3	628.5	607.0	607.8	286	0	0
2011.12.20	607.7	628.8	607.7	626.5	235	0	0
2011.12.21	624.0	640.1	621.7	632.7	282	0	0
2011.12.22	633.9	657.6	625.9	653.1	443	0	0
2011.12.23	654.4	665.3	647.2	663.4	273	0	0
2011.12.27	661.6	667.3	650.2	662.1	338	0	0
2011.12.28	662.2	665.6	630.0	638.8	479	0	0
2011.12.29	637.7	638.0	620.7	629.8	268	0	0
2011.12.30	626.0	656.5	624.8	644.5	450	0	0
2012.01.03	653.6	669.8	649.9	663.5	300	0	0
2012.01.04	661.0	666.5	644.6	649.9	328	0	0
2012.01.05	649.6	656.1	634.2	639.1	334	0	0
2012.01.06	638.8	640.9	611.1	614.1	350	0	0
2012.01.09	609.5	619.3	607.8	615.8	168	0	0
2012.01.10	617.6	643.7	616.0	634.4	387	0	0
2012.01.11	635.0	647.4	630.4	642.1	270	0	0
2012.01.12	640.5	647.5	629.1	636.8	332	0	0
2012.01.13	633.0	640.1	622.0	638.3	310	0	0
2012.01.16	634.3	643.0	629.9	640.2	204	0	0
2012.01.17	640.1	662.2	639.4	651.4	344	0	0
2012.01.18	651.1	670.7	644.5	666.3	373	0	0
2012.01.19	668.6	681.2	664.5	675.5	266	0	0
2012.01.20	674.3	677.6	662.2	676.7	285	0	0
2012.01.23	672.4	687.9	670.8	686.7	200	0	0
2012.01.24	684.7	688.5	668.8	680.2	350	0	0
2012.01.25	679.4	694.6	669.3	691.6	385	0	0
2012.01.26	692.2	700.5	687.0	691.3	262	0	0
2012.01.27	690.8	693.0	679.7	689.1	250	0	0
