<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.06.06	12:00:00	139.539	139.912	139.273	139.875	13206	0	0
2014.06.06	16:00:00	139.874	139.940	139.756	139.915	4645	0	0
2014.06.06	20:00:00	139.908	139.938	139.791	139.793	2156	0	0
2014.06.08	20:00:00	139.930	140.047	139.930	139.995	822	0	0
2014.06.09	00:00:00	139.995	140.089	139.845	139.853	4104	0	0
2014.06.09	04:00:00	139.855	139.962	139.759	139.904	3779	0	0
2014.06.09	08:00:00	139.903	139.930	139.534	139.589	5750	0	0
2014.06.09	12:00:00	139.589	139.605	139.265	139.390	7441	0	0
2014.06.09	16:00:00	139.391	139.418	139.264	139.342	3526	0	0
2014.06.09	20:00:00	139.341	139.420	139.302	139.362	2386	0	0
2014.06.10	00:00:00	139.361	139.363	139.097	139.148	3868	0	0
2014.06.10	04:00:00	139.148	139.174	138.974	139.071	4670	0	0
2014.06.10	08:00:00	139.071	139.172	138.483	138.605	8295	0	0
2014.06.10	12:00:00	138.606	138.748	138.450	138.700	7441	0	0
2014.06.10	16:00:00	138.700	138.741	138.578	138.633	4193	0	0
2014.06.10	20:00:00	138.634	138.665	138.556	138.566	2810	0	0
2014.06.11	00:00:00	138.565	138.603	138.333	138.359	3935	0	0
2014.06.11	04:00:00	138.357	138.594	138.290	138.534	4201	0	0
2014.06.11	08:00:00	138.534	138.585	138.054	138.091	7503	0	0
2014.06.11	12:00:00	138.090	138.240	137.903	137.907	8669	0	0
2014.06.11	16:00:00	137.907	138.086	137.872	138.019	4760	0	0
2014.06.11	20:00:00	138.020	138.121	137.979	138.012	3329	0	0
2014.06.12	00:00:00	138.012	138.291	138.007	138.279	3928	0	0
2014.06.12	04:00:00	138.280	138.336	138.093	138.232	4347	0	0
2014.06.12	08:00:00	138.232	138.306	137.799	138.019	8154	0	0
2014.06.12	12:00:00	138.018	138.175	137.958	137.959	8052	0	0
2014.06.12	16:00:00	137.958	138.117	137.814	137.907	7383	0	0
2014.06.12	20:00:00	137.907	137.936	137.716	137.798	4560	0	0
2014.06.13	00:00:00	137.797	138.046	137.743	138.000	4244	0	0
2014.06.13	04:00:00	137.995	138.548	137.955	138.331	6611	0	0
2014.06.13	08:00:00	138.339	138.413	138.147	138.156	7159	0	0
2014.06.13	12:00:00	138.158	138.312	137.996	138.082	8743	0	0
2014.06.13	16:00:00	138.086	138.185	137.966	138.052	5245	0	0
2014.06.13	20:00:00	138.063	138.190	138.042	138.164	2178	0	0
2014.06.15	20:00:00	138.101	138.114	138.025	138.027	823	0	0
2014.06.16	00:00:00	138.027	138.084	137.808	137.916	3855	0	0
2014.06.16	04:00:00	137.915	137.948	137.760	137.816	4512	0	0
2014.06.16	08:00:00	137.818	137.950	137.702	137.910	6408	0	0
2014.06.16	12:00:00	137.910	138.264	137.773	138.262	7954	0	0
2014.06.16	16:00:00	138.263	138.269	138.120	138.161	4330	0	0
2014.06.16	20:00:00	138.165	138.246	138.157	138.222	2541	0	0
2014.06.17	00:00:00	138.221	138.459	138.211	138.372	4100	0	0
2014.06.17	04:00:00	138.372	138.439	138.211	138.248	3757	0	0
2014.06.17	08:00:00	138.248	138.537	138.221	138.318	6812	0	0
2014.06.17	12:00:00	138.321	138.496	138.275	138.371	7543	0	0
2014.06.17	16:00:00	138.371	138.413	138.303	138.349	3600	0	0
2014.06.17	20:00:00	138.348	138.423	138.303	138.415	2235	0	0
2014.06.18	00:00:00	138.414	138.471	138.341	138.391	2890	0	0
2014.06.18	04:00:00	138.391	138.576	138.379	138.510	3503	0	0
2014.06.18	08:00:00	138.510	138.695	138.437	138.624	6669	0	0
2014.06.18	12:00:00	138.627	138.684	138.525	138.617	5990	0	0
2014.06.18	16:00:00	138.617	138.742	138.420	138.447	9309	0	0
2014.06.18	20:00:00	138.450	138.576	138.410	138.492	5591	0	0
2014.06.19	00:00:00	138.493	138.586	138.435	138.569	3420	0	0
2014.06.19	04:00:00	138.570	138.681	138.424	138.643	4408	0	0
