<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.26	170.219	171.652	170.092	171.408	78882	0	1
2024.01.29	171.313	171.823	170.818	171.122	69058	0	1
2024.01.30	171.127	171.381	170.506	171.133	76673	0	1
2024.01.31	171.168	171.419	170.075	170.275	121892	0	1
2024.02.01	170.263	170.759	169.655	170.601	102400	0	1
2024.02.02	170.664	171.487	170.599	171.178	85207	0	1
2024.02.05	171.188	171.406	170.478	170.725	77747	0	2
2024.02.06	170.737	170.811	169.881	169.976	75440	0	1
2024.02.07	169.958	170.260	169.215	169.264	73524	0	1
2024.02.08	169.274	170.945	169.208	170.855	76551	0	1
2024.02.09	170.850	171.011	170.473	170.665	69945	0	1
2024.02.12	170.607	170.816	170.063	170.383	55508	0	3
2024.02.13	170.387	170.878	169.402	169.762	81254	0	1
2024.02.14	169.767	170.075	169.453	169.890	72361	0	1
2024.02.15	169.856	170.585	169.548	170.270	78466	0	1
2024.02.16	170.231	170.702	170.231	170.470	67735	0	1
2024.02.19	170.222	170.494	169.961	170.076	40829	0	1
2024.02.20	170.074	170.517	169.982	169.983	64315	0	1
2024.02.21	169.945	170.976	169.942	170.798	66098	0	1
2024.02.22	170.795	171.697	170.628	170.906	79507	0	1
2024.02.23	170.822	171.317	170.616	170.786	59370	0	1
2024.02.26	170.824	171.393	170.446	171.142	59667	0	1
2024.02.27	171.172	171.326	170.597	171.205	62567	0	1
2024.02.28	171.119	171.509	170.981	171.362	63754	0	1
2024.02.29	171.373	171.444	169.430	169.515	84907	0	1
2024.03.01	169.511	170.217	169.400	169.850	75027	0	1
2024.03.03	169.749	169.785	169.712	169.764	99	0	159
2024.03.04	169.806	170.708	169.723	169.859	61933	0	1
2024.03.05	169.935	170.058	169.466	169.739	62111	0	1
2024.03.06	169.748	169.816	168.923	169.196	67777	0	1
2024.03.07	169.238	169.306	167.725	168.451	86752	0	1
2024.03.08	168.451	168.791	167.452	167.544	84611	0	1
2024.03.10	167.519	167.577	167.455	167.512	903	0	16
2024.03.11	167.514	167.656	167.077	167.461	64148	0	1
2024.03.12	167.461	168.527	167.120	168.218	70317	0	1
2024.03.13	168.216	168.651	167.815	168.085	56104	0	1
2024.03.14	168.087	168.267	167.597	167.696	62632	0	1
2024.03.15	167.696	168.826	167.335	168.637	53085	0	1
2024.03.17	168.609	168.723	168.523	168.643	940	0	16
2024.03.18	168.643	169.019	167.849	167.948	48726	0	1
2024.03.19	167.947	170.022	167.746	169.832	72526	0	1
2024.03.20	169.833	170.709	169.630	170.294	72973	0	1
2024.03.21	170.293	170.800	168.448	168.809	86012	0	1
2024.03.22	168.807	168.985	167.975	168.723	66456	0	1
2024.03.24	168.740	168.741	168.552	168.583	843	0	7
2024.03.25	168.581	168.725	168.214	168.294	51822	0	1
2024.03.26	168.294	168.314	167.429	167.546	50602	0	1
2024.03.27	167.546	167.958	166.567	167.118	58586	0	1
2024.03.28	167.111	168.019	166.895	167.842	60126	0	1
2024.03.29	167.842	168.012	167.447	167.785	28343	0	4
2024.04.01	167.758	168.057	167.467	167.482	38416	0	3
2024.04.02	167.556	167.662	166.777	166.952	50373	0	1
2024.04.03	166.959	168.020	166.764	167.924	47597	0	1
2024.04.04	167.932	167.984	167.141	167.834	50638	0	1
2024.04.05	167.756	168.477	167.061	168.061	61656	0	1
2024.04.08	168.005	168.146	167.503	167.633	51288	0	1
2024.04.09	167.655	168.381	167.601	167.866	45376	0	1
2024.04.10	167.865	168.194	167.222	167.545	64257	0	1
2024.04.11	167.521	168.479	167.301	168.262	69135	0	1
2024.04.12	168.289	168.457	167.431	167.481	65668	0	1
2024.04.14	167.608	167.676	167.575	167.669	25	0	189
2024.04.15	167.737	169.255	167.565	169.103	70057	0	1
2024.04.16	169.100	169.655	168.768	169.328	70576	0	1
2024.04.17	169.362	169.905	169.234	169.416	63326	0	1
2024.04.18	169.452	170.063	169.147	169.407	59080	0	1
2024.04.19	169.413	170.723	169.301	169.831	87355	0	1
2024.04.22	169.804	169.967	169.559	169.616	45039	0	1
2024.04.23	169.676	170.185	169.486	169.592	48135	0	1
2024.04.24	169.592	170.004	169.159	169.627	43390	0	1
2024.04.25	169.627	170.655	169.476	170.490	53870	0	1
2024.04.26	170.490	173.206	170.288	173.082	69281	0	1
2024.04.29	172.674	175.058	169.583	171.464	118396	0	1
2024.04.30	171.425	172.287	171.293	171.515	72321	0	1
2024.05.01	171.612	171.753	167.326	168.521	69261	0	1
2024.05.02	168.244	170.693	168.186	168.697	95652	0	1
2024.05.03	168.714	169.128	168.034	169.008	77252	0	1
2024.05.06	168.841	170.155	168.822	169.661	39222	0	1
2024.05.07	169.660	170.418	169.637	170.022	47891	0	1
2024.05.08	170.045	171.342	170.045	171.120	44083	0	1
2024.05.09	171.138	171.675	170.897	171.498	40512	0	1
2024.05.10	171.525	172.046	171.404	171.792	39789	0	1
2024.05.12	171.601	171.700	171.601	171.673	58	0	112
2024.05.13	171.717	172.223	171.544	171.957	43196	0	1
2024.05.14	171.968	172.711	171.932	172.424	48765	0	1
2024.05.15	172.435	172.687	171.335	171.362	65276	0	1
2024.05.16	171.367	171.758	170.807	171.294	63735	0	1
2024.05.17	171.274	171.840	171.056	171.115	45422	0	1
2024.05.19	171.074	171.201	171.019	171.062	268	0	116
2024.05.20	171.118	171.958	171.028	171.451	43644	0	1
2024.05.21	171.451	171.879	171.249	171.299	47414	0	1
2024.05.22	171.302	171.636	170.971	171.033	47322	0	1
2024.05.23	171.048	171.902	171.022	171.601	66301	0	1
2024.05.24	171.622	171.842	171.472	171.583	40776	0	1
2024.05.27	171.482	171.790	171.330	171.599	25721	0	1
2024.05.28	171.609	172.479	171.575	172.125	45402	0	1
2024.05.29	172.137	172.682	172.007	172.494	48339	0	1
2024.05.30	172.494	173.633	171.840	173.466	67878	0	1
2024.05.31	173.466	174.361	173.212	174.225	64968	0	1
2024.06.03	174.111	174.690	173.794	174.265	73910	0	1
2024.06.04	174.294	174.752	173.214	173.941	93315	0	1
2024.06.05	173.995	175.146	173.937	174.680	78976	0	1
2024.06.06	174.657	175.375	174.481	174.937	75142	0	1
2024.06.07	174.934	175.268	174.457	174.849	80405	0	1
2024.06.10	174.661	175.260	174.619	175.188	61470	0	1
2024.06.11	175.171	175.527	174.801	175.084	62124	0	1
2024.06.12	175.055	175.991	174.655	175.081	84281	0	1
2024.06.13	175.190	175.784	175.118	175.682	73421	0	1
2024.06.14	175.660	176.919	175.483	176.832	94320	0	1
2024.06.17	176.778	177.327	176.491	177.319	66635	0	1
2024.06.18	177.251	178.742	177.157	178.549	67873	0	1
2024.06.19	178.532	178.798	178.169	178.654	33311	0	1
2024.06.20	178.699	179.069	177.657	178.286	67700	0	1
2024.06.21	178.281	178.743	177.905	178.729	62427	0	1
2024.06.24	178.650	178.865	177.928	178.787	58923	0	1
2024.06.25	178.784	178.887	178.362	178.444	56587	0	1
2024.06.26	178.443	179.267	178.123	179.167	62694	0	1
2024.06.27	179.134	179.221	178.634	178.885	59994	0	1
2024.06.28	178.908	179.236	178.235	179.023	79249	0	1
2024.06.30	178.991	178.991	178.991	178.991	1	0	238
2024.07.01	179.061	179.186	178.623	178.870	68920	0	1
2024.07.02	178.821	178.925	178.407	178.642	64233	0	1
2024.07.03	178.610	179.442	178.597	179.384	60535	0	1
2024.07.04	179.288	179.422	178.571	179.171	42031	0	1
2024.07.05	179.152	179.549	178.591	179.508	71844	0	2
2024.07.07	179.393	179.621	179.393	179.579	52	0	173
2024.07.08	179.461	179.920	178.939	179.177	61871	0	1
2024.07.09	179.149	179.849	178.975	179.694	52482	0	2
2024.07.10	179.677	180.070	179.577	179.659	48419	0	1
2024.07.11	179.694	179.988	176.518	177.358	93013	0	1
2024.07.12	177.344	177.874	176.059	176.570	121997	0	1
2024.07.14	176.755	176.777	176.704	176.766	80	0	78
2024.07.15	176.694	176.873	175.884	176.417	65281	0	1
2024.07.16	176.470	177.342	176.470	177.113	70117	0	1
2024.07.17	177.082	177.344	175.888	176.799	97800	0	1
2024.07.18	176.852	177.723	176.080	177.277	115493	0	1
2024.07.19	177.287	177.435	176.808	177.127	66901	0	1
2024.07.21	177.144	177.144	177.144	177.144	1	0	217
2024.07.22	177.083	177.347	176.074	176.403	84856	0	1
2024.07.23	176.537	176.561	174.521	174.586	83693	0	1
2024.07.24	174.591	174.877	173.188	173.673	112955	0	1
2024.07.25	173.788	175.171	172.332	174.626	159630	0	1
2024.07.26	174.620	175.131	173.546	174.019	108272	0	1
2024.07.29	174.028	174.514	173.448	173.764	109698	0	1
2024.07.30	173.845	174.882	172.910	172.995	101666	0	1
2024.07.31	172.940	174.246	170.300	170.697	194004	0	1
2024.08.01	170.692	172.209	169.499	171.054	174576	0	1
2024.08.02	171.069	171.615	169.915	170.806	191525	0	1
2024.08.04	170.866	170.866	170.866	170.866	1	0	182
2024.08.05	170.701	170.705	166.827	169.225	298731	0	1
2024.08.06	169.081	171.163	168.616	169.505	214517	0	1
2024.08.07	169.766	172.187	169.368	170.317	203400	0	1
2024.08.08	170.321	170.888	169.597	169.859	186038	0	1
2024.08.09	169.872	170.522	169.314	169.469	142237	0	1
2024.08.11	169.454	169.454	169.454	169.454	1	0	257
2024.08.12	169.791	170.346	169.464	170.087	86794	0	1
2024.08.13	170.074	170.635	169.626	169.820	98361	0	1
2024.08.14	169.833	170.741	169.107	170.250	100008	0	1
2024.08.15	170.237	171.171	169.886	171.053	82731	0	1
2024.08.16	170.972	171.372	170.270	170.438	80853	0	1
2024.08.19	170.470	170.650	168.362	169.855	98791	0	1
2024.08.20	169.884	170.972	169.485	169.937	125995	0	1
2024.08.21	169.978	171.676	169.829	170.482	136376	0	1
2024.08.22	170.479	171.859	170.241	171.670	108279	0	1
2024.08.23	171.617	171.755	169.977	170.331	105587	0	1
2024.08.25	170.312	170.312	169.928	169.933	9	0	124
2024.08.26	170.084	170.691	169.505	170.488	90327	0	1
2024.08.27	170.545	171.323	170.391	171.028	85496	0	1
2024.08.28	171.000	171.839	170.788	171.565	89165	0	1
2024.08.29	171.627	172.277	170.839	171.176	96769	0	1
2024.08.30	171.180	172.034	170.767	171.993	80423	0	1
2024.09.01	171.986	171.986	171.986	171.986	1	0	273
2024.09.02	171.951	172.823	171.561	172.492	53574	0	1
2024.09.03	172.480	172.663	170.769	171.029	110364	0	1
2024.09.04	171.042	171.449	169.625	169.682	112901	0	1
2024.09.05	169.722	170.018	169.054	169.953	115784	0	1
2024.09.06	169.932	170.212	168.566	168.787	137209	0	1
2024.09.08	168.800	168.800	168.800	168.800	1	0	256
2024.09.09	168.597	169.425	168.273	168.538	103115	0	1
2024.09.10	168.490	169.349	168.000	168.141	92840	0	1
2024.09.11	168.159	168.220	166.571	167.017	134809	0	1
2024.09.12	167.025	167.595	166.400	166.683	121495	0	1
2024.09.13	166.570	166.677	165.582	165.848	113652	0	1
2024.09.16	165.825	166.617	165.299	166.469	88767	0	1
2024.09.17	166.513	168.142	166.265	168.067	96728	0	1
2024.09.18	168.069	168.321	167.100	168.023	118270	0	1
2024.09.19	167.997	169.242	167.729	168.340	151182	0	1
2024.09.20	168.372	169.977	167.676	169.270	133435	0	1
2024.09.22	169.255	169.255	169.255	169.255	1	0	255
2024.09.23	169.156	169.810	168.522	169.435	99778	0	1
2024.09.24	169.419	170.549	169.363	169.829	100180	0	1
2024.09.25	169.816	170.566	169.617	170.109	93555	0	1
2024.09.26	170.109	171.467	169.977	171.137	119116	0	1
2024.09.27	171.202	172.538	168.681	169.197	177032	0	1
