<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.01.04	771.8	774.0	720.4	721.6	571	0	0
2008.01.11	721.6	735.2	689.9	704.7	738	0	0
2008.01.18	707.9	714.5	666.6	673.2	612	0	0
2008.01.25	671.8	704.1	650.1	688.6	913	0	0
2008.02.01	685.8	731.2	680.9	730.5	560	0	0
2008.02.08	730.9	731.1	688.2	698.9	539	0	0
2008.02.15	698.9	722.8	690.6	701.5	619	0	0
2008.02.22	705.7	719.0	683.5	695.4	608	0	0
2008.02.29	695.4	723.9	683.8	686.2	711	0	0
2008.03.07	686.1	689.1	654.6	660.1	431	0	0
2008.03.14	660.1	681.9	643.3	662.9	745	0	0
2008.03.21	662.9	689.5	645.6	681.4	694	0	0
2008.03.28	681.4	706.0	681.4	683.2	475	0	0
2008.04.04	683.6	720.5	681.9	713.7	472	0	0
2008.04.11	713.7	720.0	686.7	688.2	412	0	0
2008.04.18	687.4	723.9	684.9	721.1	444	0	0
2008.04.25	721.1	724.0	697.8	721.9	517	0	0
2008.05.02	721.8	735.8	713.6	725.7	406	0	0
2008.05.09	725.5	733.5	714.1	720.1	335	0	0
2008.05.16	720.0	745.5	720.0	741.2	299	0	0
2008.05.23	741.0	748.0	719.4	724.1	404	0	0
2008.05.30	724.1	750.7	724.1	748.3	291	0	0
2008.06.06	748.3	763.3	732.1	740.4	546	0	0
2008.06.13	740.4	743.4	717.4	733.6	453	0	0
2008.06.20	733.5	742.8	719.5	725.7	389	0	0
2008.06.27	725.7	728.8	692.2	698.1	457	0	0
2008.07.04	698.1	701.3	660.9	665.8	486	0	0
2008.07.11	665.7	684.3	651.9	675.0	556	0	0
2008.07.18	674.9	697.3	647.4	693.1	817	0	0
2008.07.25	693.1	726.3	691.6	710.3	523	0	0
2008.08.01	710.3	721.6	694.1	716.1	493	0	0
2008.08.08	716.2	735.1	700.2	734.3	518	0	0
2008.08.15	734.3	764.4	732.7	753.4	444	0	0
2008.08.22	753.3	754.4	722.5	737.6	482	0	0
2008.08.29	737.6	747.8	716.6	739.5	606	0	0
2008.09.05	739.5	755.0	703.0	718.9	835	0	0
2008.09.12	718.8	739.9	700.5	720.3	774	0	0
2008.09.19	720.3	761.8	672.8	753.7	1447	0	0
2008.09.26	753.7	753.7	691.2	704.8	762	0	0
2008.10.03	704.8	704.8	619.4	619.4	855	0	0
2008.10.10	619.4	619.4	467.9	522.5	2062	0	0
2008.10.17	522.5	584.8	485.0	526.4	1958	0	0
2008.10.24	526.4	546.8	461.6	471.1	1152	0	0
2008.10.31	471.1	539.6	441.9	537.5	1291	0	0
2008.11.07	537.5	551.0	494.3	505.8	818	0	0
2008.11.14	505.8	515.2	433.3	456.5	1146	0	0
2008.11.21	457.6	463.9	371.3	406.5	1342	0	0
2008.11.28	406.5	473.1	406.5	473.1	667	0	0
2008.12.05	473.1	473.1	415.8	461.1	1027	0	0
2008.12.12	461.1	491.8	440.7	468.4	950	0	0
2008.12.19	468.4	497.5	445.8	486.3	856	0	0
2008.12.26	486.2	486.9	460.9	476.8	427	0	0
2009.01.02	476.5	508.5	461.0	505.8	658	0	0
2009.01.09	505.8	519.2	481.0	481.3	520	0	0
2009.01.16	475.3	481.3	439.6	466.5	747	0	0
2009.01.23	466.4	466.5	431.3	444.4	485	0	0
2009.01.30	444.4	474.5	442.4	443.5	634	0	0
2009.02.06	441.3	471.5	437.2	470.7	393	0	0
2009.02.13	469.7	471.2	435.6	448.4	500	0	0
2009.02.20	448.4	448.4	402.7	411.0	541	0	0
2009.02.27	410.9	414.8	386.7	389.0	344	0	0
2009.03.06	389.0	389.0	343.1	351.1	540	0	0
2009.03.13	351.0	395.4	342.6	393.1	636	0	0
2009.03.20	393.1	422.0	384.3	400.1	685	0	0
2009.03.27	400.1	445.3	400.1	429.0	616	0	0
2009.04.03	429.0	456.1	408.8	456.1	676	0	0
2009.04.10	456.1	468.2	431.6	468.2	612	0	0
2009.04.17	468.2	482.2	450.1	479.4	531	0	0
2009.04.24	479.4	482.3	448.9	478.7	662	0	0
2009.05.01	477.7	501.5	465.1	487.0	636	0	0
2009.05.08	490.0	511.8	487.0	511.8	279	0	0
2009.05.22	475.8	505.6	474.5	477.6	605	0	0
2009.05.29	477.6	502.6	476.0	501.6	293	0	0
2009.06.05	504.6	535.9	501.6	530.4	429	0	0
2009.06.12	530.4	532.9	515.8	526.8	307	0	0
2009.06.19	526.8	526.8	499.2	512.7	412	0	0
2009.06.26	510.4	514.6	488.8	513.2	489	0	0
2009.07.03	512.3	520.1	497.2	497.2	308	0	0
2009.07.10	497.2	497.2	473.5	481.0	313	0	0
2009.07.17	481.0	523.2	475.3	519.2	577	0	0
2009.07.24	519.2	548.5	518.6	548.5	306	0	0
2009.07.31	548.3	563.5	544.2	556.7	303	0	0
2009.08.07	556.7	577.5	556.6	572.4	262	0	0
2009.08.14	572.5	577.6	558.6	563.9	295	0	0
2009.08.21	563.9	582.1	547.0	581.5	527	0	0
2009.08.28	581.5	589.8	572.6	579.9	329	0	0
2009.09.04	579.9	579.9	552.3	570.5	459	0	0
2009.09.11	570.6	598.0	570.4	593.6	323	0	0
2009.09.18	593.6	621.7	588.0	617.9	432	0	0
2009.09.25	617.4	625.3	595.9	598.9	404	0	0
2009.10.02	598.8	617.0	576.3	580.2	629	0	0
2009.10.09	580.2	614.9	580.2	614.9	348	0	0
2009.10.16	615.7	623.9	606.8	616.2	338	0	0
2009.10.23	617.3	624.1	598.5	600.9	349	0	0
2009.10.30	601.6	610.5	560.2	562.8	619	0	0
2009.11.06	562.8	584.0	553.3	580.4	439	0	0
2009.11.13	580.3	596.9	576.7	586.3	345	0	0
2009.11.20	586.3	605.5	580.7	584.7	481	0	0
2009.11.27	584.7	601.4	577.2	577.2	410	0	0
2009.12.04	576.9	606.8	568.0	602.8	518	0	0
2009.12.11	602.7	606.3	592.7	600.4	250	0	0
2009.12.18	600.3	613.7	599.2	610.6	188	0	0
2009.12.25	610.6	634.2	610.6	634.1	238	0	0
2010.01.01	634.1	636.0	625.1	625.4	132	0	0
2010.01.08	625.3	644.7	625.3	644.6	196	0	0
2010.01.15	647.3	648.4	633.3	638.0	210	0	0
2010.01.22	638.6	649.2	615.5	617.1	460	0	0
2010.01.29	617.9	621.8	600.5	602.0	268	0	0
2010.02.05	603.4	615.8	580.5	593.0	603	0	0
2010.02.12	593.0	610.7	586.4	610.7	310	0	0
2010.02.19	610.7	632.8	610.7	631.6	234	0	0
2010.02.26	632.7	633.5	620.6	628.6	218	0	0
2010.03.05	628.6	666.0	628.6	666.0	375	0	0
2010.03.12	666.0	679.0	664.6	676.6	183	0	0
2010.03.19	676.6	687.0	669.4	673.9	326	0	0
2010.03.26	673.9	693.3	667.5	679.0	466	0	0
2010.04.02	678.8	687.7	677.8	684.0	147	0	0
2010.04.09	686.3	703.0	684.0	703.0	214	0	0
2010.04.16	702.9	725.1	700.4	714.6	378	0	0
2010.04.23	712.2	741.9	702.3	741.9	496	0	0
2010.04.30	741.6	746.0	716.5	716.6	341	0	0
2010.05.07	716.6	732.8	637.4	653.0	1273	0	0
2010.05.14	653.0	719.7	653.0	694.0	925	0	0
2010.05.21	694.0	705.3	629.5	649.3	1070	0	0
2010.05.28	649.3	670.7	617.7	661.6	938	0	0
2010.06.04	659.8	669.5	633.1	634.0	471	0	0
2010.06.11	636.1	649.0	607.3	649.0	706	0	0
2010.06.18	649.0	671.8	649.0	666.9	278	0	0
2010.06.25	673.1	677.2	631.2	645.1	641	0	0
2010.07.02	644.9	649.7	590.6	599.0	724	0	0
2010.07.09	599.0	629.5	587.6	629.4	535	0	0
2010.07.16	629.5	644.3	609.6	610.4	504	0	0
2010.07.23	610.4	651.0	602.6	650.7	566	0	0
2010.07.30	652.1	672.2	639.4	650.9	645	0	0
2010.08.06	657.5	664.5	639.7	650.7	429	0	0
2010.08.13	650.7	660.2	609.5	609.5	603	0	0
2010.08.20	609.5	632.8	601.7	610.8	610	0	0
2010.08.27	610.8	617.8	588.6	616.8	525	0	0
2010.09.03	616.7	643.7	597.4	643.4	660	0	0
2010.09.10	643.4	643.4	628.5	636.5	230	0	0
2010.09.17	636.4	654.3	636.4	651.4	209	0	0
2010.09.24	651.4	672.4	647.8	671.0	297	0	0
2010.10.01	671.3	684.6	659.0	679.3	433	0	0
2010.10.08	679.3	696.2	666.0	693.8	460	0	0
2010.10.15	693.7	711.4	685.4	703.2	426	0	0
2010.10.22	703.2	710.1	690.1	703.4	399	0	0
2010.10.29	705.7	714.1	696.2	703.4	336	0	0
2010.11.05	706.1	738.7	693.7	736.6	596	0	0
2010.11.12	736.6	739.0	718.8	719.3	232	0	0
2010.11.19	719.3	727.0	701.4	724.4	462	0	0
2010.11.26	724.4	736.5	715.1	732.7	346	0	0
2010.12.03	732.7	757.5	720.6	756.4	502	0	0
2010.12.10	756.5	777.6	754.1	776.8	268	0	0
2010.12.17	776.8	779.9	767.7	779.5	218	0	0
2010.12.24	781.8	793.3	778.8	789.0	219	0	0
2010.12.31	786.9	793.2	783.7	783.7	159	0	0
2011.01.07	787.7	801.1	777.1	787.8	480	0	0
2011.01.14	787.8	807.9	778.9	807.6	383	0	0
2011.01.21	805.7	807.7	773.1	773.2	368	0	0
2011.01.28	773.3	797.5	771.7	775.4	496	0	0
2011.02.04	778.4	801.5	774.9	800.1	316	0	0
2011.02.11	800.1	822.1	800.1	822.1	221	0	0
2011.02.15	822.6	824.7	818.1	819.8	105	0	0
2011.02.16	820.0	828.0	819.8	826.0	105	0	0
2011.02.17	825.7	835.0	823.9	832.3	157	0	0
2011.02.18	832.7	837.6	830.4	834.2	130	0	0
2011.02.21	832.5	835.9	828.4	828.7	113	0	0
2011.02.22	827.3	830.1	810.8	811.1	225	0	0
2011.02.23	813.8	819.1	792.8	798.0	369	0	0
2011.02.24	798.6	806.9	789.0	802.4	321	0	0
2011.02.25	803.6	822.4	801.6	821.5	238	0	0
2011.02.28	819.5	829.4	815.7	823.2	238	0	0
2011.03.01	824.5	829.9	801.1	801.5	347	0	0
2011.03.02	803.5	813.5	800.4	809.5	203	0	0
2011.03.03	810.4	830.2	809.9	829.0	221	0	0
2011.03.04	829.6	831.6	816.2	825.0	263	0	0
2011.03.07	823.5	829.4	803.7	809.7	377	0	0
2011.03.08	811.0	828.1	805.2	823.7	332	0	0
2011.03.09	823.1	827.6	817.4	818.1	155	0	0
2011.03.10	817.7	818.0	796.5	797.9	233	0	0
2011.03.11	800.4	806.7	788.2	801.8	357	0	0
2011.03.14	796.3	803.0	788.9	799.1	255	0	0
2011.03.15	796.3	797.3	772.3	788.5	423	0	0
2011.03.16	788.4	796.0	777.2	780.1	294	0	0
2011.03.17	781.2	795.0	780.1	781.6	295	0	0
2011.03.18	782.7	792.7	782.6	791.9	111	0	0
2011.03.21	795.5	811.6	793.2	810.9	215	0	0
2011.03.22	809.9	813.9	804.0	805.5	155	0	0
2011.03.23	805.3	811.0	795.6	807.0	292	0	0
2011.03.24	807.6	817.6	806.1	816.5	142	0	0
2011.03.25	816.7	829.7	814.9	820.9	255	0	0
2011.03.28	822.3	826.6	816.6	816.8	146	0	0
2011.03.29	816.5	828.3	814.9	827.9	155	0	0
2011.03.30	827.2	839.1	827.1	838.6	127	0	0
2011.03.31	837.7	842.7	835.8	841.8	98	0	0
2011.04.01	843.0	849.4	841.4	845.1	140	0	0
2011.04.04	845.8	848.7	843.3	848.7	80	0	0
2011.04.05	848.2	856.5	844.3	849.6	231	0	0
2011.04.06	850.1	857.8	848.0	851.1	187	0	0
2011.04.07	850.5	856.7	845.1	847.8	206	0	0
2011.04.08	848.2	852.5	834.9	838.1	252	0	0
2011.04.11	841.2	841.8	828.0	829.8	163	0	0
2011.04.12	829.2	829.4	818.3	820.2	133	0	0
2011.04.13	821.2	826.8	815.5	820.2	217	0	0
2011.04.14	819.7	826.5	813.3	826.5	197	0	0
2011.04.15	827.7	834.2	821.4	833.6	198	0	0
2011.04.18	832.8	833.6	813.2	820.1	282	0	0
2011.04.19	818.8	825.9	815.6	824.4	151	0	0
2011.04.20	824.3	841.4	823.5	840.9	193	0	0
2011.04.21	841.2	844.9	836.4	840.5	164	0	0
2011.04.25	843.5	845.1	836.7	842.2	156	0	0
2011.04.26	842.1	855.7	838.5	848.6	280	0	0
2011.04.27	849.8	857.4	847.9	856.9	120	0	0
2011.04.28	856.3	861.0	853.5	858.3	131	0	0
2011.04.29	859.1	865.9	857.1	864.6	122	0	0
2011.05.02	864.5	871.5	851.9	852.3	271	0	0
2011.05.03	852.1	854.0	836.2	840.8	244	0	0
2011.05.04	842.1	845.5	826.2	830.9	275	0	0
