<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.09.30	00:00:00	17283.0	17617.0	17283.0	17561.0	391	0	0
2015.10.01	00:00:00	17558.0	17928.0	17496.0	17716.0	707	0	0
2015.10.02	00:00:00	17721.0	17943.0	17319.0	17941.0	1029	0	0
2015.10.05	00:00:00	17976.0	18501.0	17936.0	18441.0	666	0	0
2015.10.06	00:00:00	18406.0	18406.0	18126.0	18243.0	398	0	0
2015.10.07	00:00:00	18203.0	18526.0	18061.0	18471.0	663	0	0
2015.10.08	00:00:00	18428.0	18471.0	18086.0	18356.0	699	0	0
2015.10.09	00:00:00	18336.0	18513.0	18266.0	18388.0	443	0	0
2015.10.12	00:00:00	18353.0	18486.0	18278.0	18368.0	402	0	0
2015.10.13	00:00:00	18398.0	18406.0	18131.0	18131.0	284	0	0
2015.10.14	00:00:00	18141.0	18141.0	17711.0	17796.0	516	0	0
2015.10.15	00:00:00	17788.0	18303.0	17788.0	18263.0	556	0	0
2015.10.16	00:00:00	18253.0	18426.0	18251.0	18411.0	193	0	0
2015.10.19	00:00:00	18388.0	18416.0	18156.0	18303.0	436	0	0
2015.10.20	00:00:00	18316.0	18326.0	18203.0	18246.0	177	0	0
2015.10.21	00:00:00	18223.0	18656.0	18223.0	18536.0	554	0	0
2015.10.22	00:00:00	18501.0	18926.0	18416.0	18908.0	614	0	0
2015.10.23	00:00:00	18928.0	19236.0	18803.0	19176.0	619	0	0
2015.10.25	00:00:00	19153.0	19161.0	19151.0	19158.0	16	0	0
2015.10.26	00:00:00	19168.0	19176.0	18931.0	19038.0	361	0	0
2015.10.27	00:00:00	19041.0	19058.0	18811.0	18883.0	337	0	0
2015.10.28	00:00:00	18881.0	19216.0	18866.0	19193.0	389	0	0
2015.10.29	00:00:00	19196.0	19196.0	18853.0	18961.0	452	0	0
2015.10.30	00:00:00	18963.0	19246.0	18761.0	18873.0	881	0	0
2015.11.02	00:00:00	18851.0	19041.0	18661.0	19003.0	609	0	0
2015.11.03	00:00:00	18993.0	19138.0	18941.0	19021.0	367	0	0
2015.11.04	00:00:00	19051.0	19186.0	18898.0	19081.0	547	0	0
2015.11.05	00:00:00	19068.0	19361.0	19068.0	19241.0	414	0	0
2015.11.06	00:00:00	19238.0	19516.0	19191.0	19471.0	418	0	0
2015.11.09	00:00:00	19476.0	19706.0	19351.0	19451.0	686	0	0
2015.11.10	00:00:00	19418.0	19781.0	19416.0	19678.0	471	0	0
2015.11.11	00:00:00	19676.0	19791.0	19613.0	19706.0	327	0	0
2015.11.12	00:00:00	19651.0	19736.0	19441.0	19513.0	453	0	0
2015.11.13	00:00:00	19456.0	19638.0	19391.0	19416.0	455	0	0
2015.11.16	00:00:00	19311.0	19712.0	19238.0	19678.0	582	0	0
2015.11.17	00:00:00	19668.0	19892.0	19634.0	19808.0	377	0	0
2015.11.18	00:00:00	19798.0	19972.0	19661.0	19916.0	505	0	0
2015.11.19	00:00:00	19926.0	19973.0	19766.0	19866.0	355	0	0
2015.11.20	00:00:00	19841.0	19957.0	19726.0	19932.0	372	0	0
